article_Id;AMSTAR_quality;article;author_code;Author;Institution;City;Pharma company;Country_institution;Documents;Citations;H-index_author;Co-authors
73;moderate quality;Biosimilars: a systematic review of published and ongoing clinical trials of antipsoriatics in chronic inflammatory diseases;430;Nast,ﾠAlexander;Charite - Universitatsmedizin Berlin;Berlin;;Germany;116;2114;22;150
106;moderate quality;Efficacy and safety of systemic treatments for moderate-to-severe psoriasis: Meta-analysis of randomized controlled trials;430;Nast,ﾠAlexander;Charite - Universitatsmedizin Berlin;Berlin;;Germany;116;2126;22;150
196;moderate quality;Efficacy of systemic therapies for moderate-to-severe psoriasis: A systematic review and meta-analysis of long-term treatment;430;Nast,ﾠAlexander;Charite - Universitatsmedizin Berlin;Berlin;;Germany;116;2126;22;150
196;moderate quality;Efficacy of systemic therapies for moderate-to-severe psoriasis: A systematic review and meta-analysis of long-term treatment;445;Orawa, Helmut;Wissenschaftsdienste;Berlin;;Germany;24;775;12;121
196;moderate quality;Efficacy of systemic therapies for moderate-to-severe psoriasis: A systematic review and meta-analysis of long-term treatment;463;Pathirana, Delano;Klinik f�r Dermatologie, Venerologie und Allergologie, Division of Evidence Based Medicine (DEBM);Berlin;;Germany;16;561;9;97
124;low quality;Topical long-term therapy of psoriasis with vitamin D3 analogues, corticosteroids and their two compound formulations: position paper on evidence and use in daily practice;497;Reich,ﾠKristian;Dermatologikum Hamburg;Hamburg;;Germany;242;9358;53;150
217;moderate quality;Efficacy of biologics in the treatment of moderate to severe psoriasis: A network meta-analysis of randomized controlled trials;497;Reich, Kristian;Dermatologikum Hamburg;Hamburg;;Germany;242;9384;53;150
124;low quality;Topical long-term therapy of psoriasis with vitamin D3 analogues, corticosteroids and their two compound formulations: position paper on evidence and use in daily practice;498;Reusch,ﾠMichael K.;Dermatological Practice am Tibarg;Hamburg;;Germany;42;280;10;100
124;low quality;Topical long-term therapy of psoriasis with vitamin D3 analogues, corticosteroids and their two compound formulations: position paper on evidence and use in daily practice;506;Rosenbach,ﾠThomas;Dermatological Practice;Osnabruck;;Germany;20;696;10;80
65;high quality;Efficacy and Safety of Systemic Long-Term Treatments for Moderate-to-Severe Psoriasis: A Systematic Review and Meta-Analysis;508;Rosumeck,ﾠStefanie;Charite - Universitatsmedizin Berlin, Department of Dermatology;Berlin;;Germany;37;690;11;112
66;high quality;Systematic review on the maintenance of response during systemic antipsoriatic therapy;508;Rosumeck,ﾠStefanie;Charite - Universitatsmedizin Berlin, Department of Dermatology;Berlin;;Germany;37;690;11;112
73;moderate quality;Biosimilars: a systematic review of published and ongoing clinical trials of antipsoriatics in chronic inflammatory diseases;508;Rosumeck,ﾠStefanie;Charite - Universitatsmedizin Berlin, Department of Dermatology;Berlin;;Germany;37;690;11;112
106;moderate quality;Efficacy and safety of systemic treatments for moderate-to-severe psoriasis: Meta-analysis of randomized controlled trials;508;Rosumeck, Stefanie;Charite - Universitatsmedizin Berlin, Department of Dermatology;Berlin;;Germany;37;697;11;112
196;moderate quality;Efficacy of systemic therapies for moderate-to-severe psoriasis: A systematic review and meta-analysis of long-term treatment;508;Rosumeck, Stefanie;Charite - Universitatsmedizin Berlin, Department of Dermatology;Berlin;;Germany;37;697;11;112
196;moderate quality;Efficacy of systemic therapies for moderate-to-severe psoriasis: A systematic review and meta-analysis of long-term treatment;518;Rzany, Berthold J.;RZANY and HUND;Berlin;;Germany;236;6391;38;150
196;moderate quality;Efficacy of systemic therapies for moderate-to-severe psoriasis: A systematic review and meta-analysis of long-term treatment;523;Sammain, Adel;Klinik f�r Dermatologie, Venerologie und Allergologie, Division of Evidence Based Medicine (DEBM);Berlin;;Germany;13;419;9;63
106;moderate quality;Efficacy and safety of systemic treatments for moderate-to-severe psoriasis: Meta-analysis of randomized controlled trials;531;Schmitt, Jochen M.;Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus;Dresden;;Germany;167;3323;33;150
196;moderate quality;Efficacy of systemic therapies for moderate-to-severe psoriasis: A systematic review and meta-analysis of long-term treatment;531;Schmitt, Jochen M.;Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus;Dresden;;Germany;167;3323;33;150
73;moderate quality;Biosimilars: a systematic review of published and ongoing clinical trials of antipsoriatics in chronic inflammatory diseases;535;Seidenschnur,ﾠKarin;Charite - Universitatsmedizin Berlin, Department of Dermatology;Berlin;;Germany;1;1;1;2
106;moderate quality;Efficacy and safety of systemic treatments for moderate-to-severe psoriasis: Meta-analysis of randomized controlled trials;571;Sporbeck, Birte;Charite - Universitatsmedizin Berlin, Department of Dermatology;Berlin;;Germany;19;155;6;99
202;low quality;Elicitation and Use of Patientsﾒ Preferences in the Treatment of Psoriasis: A Systematic Review;600;Terris,ﾠDarcey D;Universitat Heidelberg, Mannheim Institute of Public Health, Social and Preventive Medicine;Heidelberg;;Germany;29;275ﾠ;11;62
124;low quality;Topical long-term therapy of psoriasis with vitamin D3 analogues, corticosteroids and their two compound formulations: position paper on evidence and use in daily practice;601;Tha�i,�Diamant;Universitatskliniken Schleswig-Holstein, Comprehensive Center for Inflammation Medicine;Kiel;;Germany;110;2401;25;150
106;moderate quality;Efficacy and safety of systemic treatments for moderate-to-severe psoriasis: Meta-analysis of randomized controlled trials;605;Thomaschewski, G.;Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus;Dresden;;Germany;1;51;1;5
202;low quality;Elicitation and Use of Patientsﾒ Preferences in the Treatment of Psoriasis: A Systematic Review;617;Umar,ﾠNasir;Universitatsklinikum Mannheim;Mannheim;;Germany;9;108;6;11
65;high quality;Efficacy and Safety of Systemic Long-Term Treatments for Moderate-to-Severe Psoriasis: A Systematic Review and Meta-Analysis;653;Werner,ﾠRicardo Niklas Iklas;Charite - Universitatsmedizin Berlin, Department of Dermatology;Berlin;;Germany;19;114;6;101
268;moderate quality;Efficacyﾠandﾠtolerabilityﾠofﾠbiologicﾠandﾠnonbiologicﾠsystemicﾠtreatmentsﾠforﾠmoderate-to-severeﾠpsoriasis:ﾠMeta-analysisﾠofrandomizedﾠcontrolledﾠtrials;664;Wozel,ﾠGottfried G.;Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus, Department of Dermatology;Dresden;;Germany;133;1727ﾠ;21;150
202;low quality;Elicitation and Use of Patientsﾒ Preferences in the Treatment of Psoriasis: A Systematic Review;680;Yamamoto,ﾠShelby;Universitatsklinikum Mannheim, Mannheim Institute of Public Health, Social and Preventive Medicine;Mannheim;;Germany;1;10;1;3
268;moderate quality;Efficacyﾠandﾠtolerabilityﾠofﾠbiologicﾠandﾠnonbiologicﾠsystemicﾠtreatmentsﾠforﾠmoderate-to-severeﾠpsoriasis:ﾠMeta-analysisﾠofrandomizedﾠcontrolledﾠtrials;727;Zhang,ﾠZhengguang;Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus;Dresden;;Germany;4;148;2;8
173;high quality;Re-evaluation of the risk for major adverse cardiovascular events in patients treated with anti-IL-12/23 biological agents for chronic plaque psoriasis: A meta-analysis of randomized controlled trials;739;Zoubaulis,ﾠChristos C;European Hidradenitis Suppurativa Foundation e.V.;Dessau-Rosslau;;Germany;573;13107;64;150
173;high quality;Re-evaluation of the risk for major adverse cardiovascular events in patients treated with anti-IL-12/23 biological agents for chronic plaque psoriasis: A meta-analysis of randomized controlled trials;300;Kyrgidis,ﾠAthanassios;Aristotle University of Thessaloniki, Department of Oral and Maxillofacial Surgery;Thessaloniki;;Greece;99;1017;17;150
191;high quality;Thiazolidinedionesﾠforﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠandﾠmeta-analysis;152;Dogra,ﾠSunil;Postgraduate Institute of Medical Education and Research, Department of Pharmacology;Chandigarh;;India;100;592;13;150
191;high quality;Thiazolidinedionesﾠforﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠandﾠmeta-analysis;376;Malhotra,ﾠAnita S.;Government Medical College & Hospital Chandigarh, Department of Physiology;Chandigarh;;India;7;51;4;31
191;high quality;Thiazolidinedionesﾠforﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠandﾠmeta-analysis;377;Malhotra,ﾠSamir L.;Postgraduate Institute of Medical Education and Research, Department of Pharmacology;Chandigarh;;India;151;1813;23;150
27;low quality;Targetedﾠphototherapy;425;Mysore,ﾠVenkataram;Centre for Advanced Dermatology and Post Graduate Training;Bengaluru;;India;25;103ﾠ;7;36
191;high quality;Thiazolidinedionesﾠforﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠandﾠmeta-analysis;493;Rajagopalan,ﾠSujit;Postgraduate Institute of Medical Education and Research, Department of Pharmacology;Chandigarh;;India;8;47;3;19
85;low quality;Dyslipidemiaﾠinﾠdermatologicalﾠdisorders;494;Rao,ﾠGururaja K.;Yenepoya Medical College, Departments of Endocrinolgy;Mangalore;;India;1;0;NA;2
191;high quality;Thiazolidinedionesﾠforﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠandﾠmeta-analysis;540;Shafiq,ﾠNusrat;Postgraduate Institute of Medical Education and Research, Department of Pharmacology;Chandigarh;;India;61;801;13;150
27;low quality;Targetedﾠphototherapy;542;Shashikumar,ﾠB. M.;Venkat Charmalaya, Department of Dermatology;Bengaluru;;India;14;29;3;15
85;low quality;Dyslipidemiaﾠinﾠdermatologicalﾠdisorders;548;Shenoy,ﾠChetana;Yenepoya Medical College, Department of Dermatology;Mangalore;;India;1;0;NA;2
85;low quality;Dyslipidemiaﾠinﾠdermatologicalﾠdisorders;549;Shenoy,ﾠManjunath Mala;Yenepoya Medical College, Department of Dermatology;Mangalore;;India;14;74;5;27
58;moderate quality;Methotrexate use and risk of lung disease in psoriasis, psoriatic arthritis, and inflammatory bowel disease: systematic literature review and meta-analysis of randomised controlled trials;83;Carey,ﾠJohn J.;National University of Ireland Galway, Department of Rheumatology;Galway;;Ireland;41;233;9;76
58;moderate quality;Methotrexate use and risk of lung disease in psoriasis, psoriatic arthritis, and inflammatory bowel disease: systematic literature review and meta-analysis of randomised controlled trials;112;Conway,ﾠRichard Gregory;University College Dublin, CARD Newman Research Fellow;Dublin;;Ireland;54;151;6;62
58;moderate quality;Methotrexate use and risk of lung disease in psoriasis, psoriatic arthritis, and inflammatory bowel disease: systematic literature review and meta-analysis of randomised controlled trials;119;Coughlan,ﾠRobert J.;National University of Ireland Galway, Department of Rheumatology;Galway;;Ireland;72;809;15;150
58;moderate quality;Methotrexate use and risk of lung disease in psoriasis, psoriatic arthritis, and inflammatory bowel disease: systematic literature review and meta-analysis of randomised controlled trials;360;Low,ﾠCandice;Connolly Hospital Blanchardstown, Department of Rheumatology;Dublin;;Ireland;7;42;3;5
33;moderate quality;The epidemiology of childhood psoriasis: a scoping review;422;Murphy, Ruth Ann;National University of Ireland Galway, Department of Psychiatry;Galway;;Ireland;60;666;12;150
58;moderate quality;Methotrexate use and risk of lung disease in psoriasis, psoriatic arthritis, and inflammatory bowel disease: systematic literature review and meta-analysis of randomised controlled trials;441;OﾒDonnell,ﾠMartin J.;National University of Ireland Galway;Galway;;Ireland;170;14451;41;150
301;low quality;Pharmacologicalﾠcontrolﾠofﾠreceptorﾠofﾠddvancedﾠglycationﾠend-productsﾠand itsﾠbiologicalﾠeffectsﾠinﾠpsoriasis;565;Sobolev,ﾠVladimir V.;Weizmann Institute of Science Israel, Department of Plant Sciences;Rehovot;;Israel;44;1749;19;110
114;low quality;HBVﾠreactivationﾠinﾠpatientsﾠtreatedﾠwithﾠantitumorﾠnecrosisﾠfactor-alphaﾠ(TNF-ﾠ?)ﾠagentsﾠforﾠrheumaticﾠandﾠdermatologicﾠconditions:ﾠAsystematicﾠreviewﾠandﾠmeta-analysis;187;Gaeta,ﾠGiovanni Battista Attista;Seconda Universita degli Studi di Napoli, Italy Department of Internal Medicine and Specialist Units;Naples;;Italy;226;5095;35;150
114;low quality;HBVﾠreactivationﾠinﾠpatientsﾠtreatedﾠwithﾠantitumorﾠnecrosisﾠfactor-alphaﾠ(TNF-ﾠ?)ﾠagentsﾠforﾠrheumaticﾠandﾠdermatologicﾠconditions:ﾠAsystematicﾠreviewﾠandﾠmeta-analysis;482;Prignano,ﾠFrancesca;Universita degli Studi di Firenze, Department of Surgery and Translational Medicine;Florence;;Italy;115;787;16;150
63;low quality;Ischemic cardiovascular involvement in psoriasis: A systematic review;32;Ayala.,ﾠFabio;Universita degli Studi di Napoli Federico II, Department of Dermatology;Naples;;Italy;288;2061;22;150
63;low quality;Ischemic cardiovascular involvement in psoriasis: A systematic review;42;Balato,ﾠNicola;Universita degli Studi di Napoli Federico II, Department of Clinical Medicine and Surgery;Naples;;Italy;245;1602;19;150
37;low quality;Opportunistic infections and biologic therapies in immune-mediated inflammatory diseases: consensus recommendations for infection reporting during clinical trials and postmarketing surveillance;48;Bartalesi,ﾠFilippo;Azienda Ospedaliera Careggi, Infectious Diseases Unit;Florence;;Italy;66;1245;20;150
114;low quality;HBVﾠreactivationﾠinﾠpatientsﾠtreatedﾠwithﾠantitumorﾠnecrosisﾠfactor-alphaﾠ(TNF-ﾠ?)ﾠagentsﾠforﾠrheumaticﾠandﾠdermatologicﾠconditions:ﾠAsystematicﾠreviewﾠandﾠmeta-analysis;55;Boccia,ﾠStefania;Universita Cattolica del Sacro Cuore, Rome, Faculty of Medicine;Rome;;Italy;178;2323;27;150
51;moderate quality;Review of Clinical Pharmacology of Aloe vera L. in the Treatment of Psoriasis;76;Calapai, Fabrizio;Universita degli Studi di Messina, Department of Clinical and Experimental Medicine;Messina;;Italy;8;33;3;22
